RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,SY0720016,23,1375,"EIS /TS# /Job#200161683",5.30,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1376,"EIS /TS# /Job#200158943",7.90,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1377,"EIS /TS# /Job#200166998",2.40,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1378,"EIS /TS# /Job#200163206",7.90,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1379,"EIS /TS# /Job#200166895",3.30,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1380,"EPF /TS# /Job#200165781",630.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1381,"EPF /TS# /Job#200159630",468.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1382,"EPF /TS# /Job#200165783",536.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1383,"EPF /TS# /Job#200158934",689.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1384,"EPF /TS# /Job#200165775",562.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1385,"EPF /TS# /Job#200164115",403.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1386,"EPF /TS# /Job#200165753",536.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1387,"EPF /TS# /Job#200165752",403.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1388,"EPF /TS# /Job#200164116",367.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1389,"EPF /TS# /Job#200165782",479.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1390,"EPF /TS# /Job#200165772",640.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1391,"EPF /TS# /Job#200164122",450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1392,"EPF /TS# /Job#200165800",424.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1393,"EPF /TS# /Job#200165797",500.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1394,"EPF /TS# /Job#200165760",463.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1395,"EPF /TS# /Job#200165197",401.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1396,"EPF /TS# /Job#200158942",619.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1397,"EPF /TS# /Job#200159345",45.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1398,"EPF /TS# /Job#200166999",631.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1399,"EPF /TS# /Job#200158946",206.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1400,"EPF /TS# /Job#200166989",587.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1401,"EPF /TS# /Job#200159694",224.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1402,"EPF /TS# /Job#200167003",543.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1403,"EPF /TS# /Job#200159234",45.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1404,"EPF /TS# /Job#200159337",177.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1405,"EPF /TS# /Job#200167000",364.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1406,"EPF /TS# /Job#200159619",271.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1407,"EPF /TS# /Job#200167001",561.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1408,"EPF /TS# /Job#200158945",611.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1409,"EPF /TS# /Job#200158631",221.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1410,"EPF /TS# /Job#200158947",676.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1411,"EPF /TS# /Job#200158938",622.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1412,"EPF /TS# /Job#200161464",253.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1413,"EPF /TS# /Job#200166279",253.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1414,"EPF /TS# /Job#200166211",234.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1415,"EPF /TS# /Job#200166295",258.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1416,"EPF /TS# /Job#200166301",346.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1417,"EPF /TS# /Job#200166275",247.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1418,"EPF /TS# /Job#200166201",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1419,"EPF /TS# /Job#200164103",234.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1420,"EPF /TS# /Job#200161675",299.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1421,"EPF /TS# /Job#200166294",258.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1422,"EPF /TS# /Job#200166297",266.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1423,"EPF /TS# /Job#200165779",689.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1424,"EPF /TS# /Job#200166276",245.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1425,"EPF /TS# /Job#200166290",260.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1426,"EPF /TS# /Job#200161676",216.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1427,"EPF /TS# /Job#200165759",237.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1428,"EPF /TS# /Job#200166278",250.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1429,"EPF /TS# /Job#200166219",232.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1430,"EPF /TS# /Job#200166293",250.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1431,"EPF /TS# /Job#200164104",240.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1432,"EPF /TS# /Job#200166217",237.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1433,"EPF /TS# /Job#200166303",357.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1434,"EPF /TS# /Job#200164117",237.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1435,"EPF /TS# /Job#200165774",471.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1436,"EPF /TS# /Job#200161267",206.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1437,"EPF /TS# /Job#200166300",289.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1438,"EPF /TS# /Job#200166299",263.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1439,"EPF /TS# /Job#200166287",260.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1440,"EPF /TS# /Job#200166273",250.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1441,"EPF /TS# /Job#200166298",273.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1442,"EPF /TS# /Job#200166282",250.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1443,"EPF /TS# /Job#200161467",195.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1444,"EPF /TS# /Job#200166284",247.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1445,"EPF /TS# /Job#200166283",237.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1446,"EPF /TS# /Job#200166302",357.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1447,"EPF /TS# /Job#200165785",250.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1448,"EPF /TS# /Job#200166296",271.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1449,"EPF /TS# /Job#200166203",224.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1450,"EPF /TS# /Job#200166204",211.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1451,"EPF /TS# /Job#200161284",219.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1452,"EPF /TS# /Job#200166292",276.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1453,"EPF /TS# /Job#200166280",247.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1454,"EPF /TS# /Job#200161678",221.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1455,"EPF /TS# /Job#200166277",245.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1456,"EPF /TS# /Job#200166216",232.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1457,"EPF /TS# /Job#200166218",237.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1458,"EPF /TS# /Job#200164026",328.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1459,"EPF /TS# /Job#200164123",422.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1460,"EPF /TS# /Job#200161449",416.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1461,"EPF /TS# /Job#200162132",487.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1462,"EPF /TS# /Job#200164843",437.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1463,"EPF /TS# /Job#200164025",385.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1464,"EPF /TS# /Job#200164024",588.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1465,"EPF /TS# /Job#200161275",289.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1466,"EPF /TS# /Job#200162138",377.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1467,"EPF /TS# /Job#200159631",544.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1468,"EPF /TS# /Job#200164109",424.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1469,"EPF /TS# /Job#200159731",416.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1470,"EPF /TS# /Job#200164110",468.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1471,"EPF /TS# /Job#200165778",476.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1472,"EPF /TS# /Job#200165786",549.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1473,"EPF /TS# /Job#200164028",466.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1474,"EPF /TS# /Job#200164021",507.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1475,"EPF /TS# /Job#200161271",455.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1476,"EPF /TS# /Job#200164111",435.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1477,"EPF /TS# /Job#200165771",754.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1478,"EPF /TS# /Job#200165790",539.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1479,"EPF /TS# /Job#200165749",484.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1480,"EPF /TS# /Job#200159788",591.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1481,"EPF /TS# /Job#200165795",583.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1482,"EPF /TS# /Job#200161465",406.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1483,"EPF /TS# /Job#200164118",429.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1484,"EPF /TS# /Job#200159621",567.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1485,"EPF /TS# /Job#200165789",494.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1486,"EPF /TS# /Job#200165794",591.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1487,"EPF /TS# /Job#200165773",552.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1488,"EPF /TS# /Job#200165769",593.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1489,"EPF /TS# /Job#200165798",505.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1490,"EPF /TS# /Job#200165793",500.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1491,"EPF /TS# /Job#200165784",575.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1492,"EPF /TS# /Job#200165788",323.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1493,"EPF /TS# /Job#200165780",583.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1494,"EPF /TS# /Job#200165787",604.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1495,"EPF /TS# /Job#200165799",689.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1496,"EPF /TS# /Job#200165777",526.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1497,"EPF /TS# /Job#200165770",702.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1498,"EPF /TS# /Job#200165758",445.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1499,"EPF /TS# /Job#200161274",487.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1500,"EPF /TS# /Job#200164022",453.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1501,"EPF /TS# /Job#200164023",463.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1502,"EPF /TS# /Job#200159629",448.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1503,"EPF /TS# /Job#200161295",518.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1504,"EPF /TS# /Job#200161466",419.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1505,"EPF /TS# /Job#200164125",383.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1506,"EPF /TS# /Job#200161594",375.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1507,"EPF /TS# /Job#200162131",448.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1508,"EPF /TS# /Job#200161688",414.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1509,"EPF /TS# /Job#200165750",385.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1510,"EPF /TS# /Job#200161469",403.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1511,"EPF /TS# /Job#200162135",468.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1512,"EPF /TS# /Job#200164841",403.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1513,"EPF /TS# /Job#200161459",429.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1514,"EPF /TS# /Job#200161468",416.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1515,"EPF /TS# /Job#200165754",390.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1516,"EPF /TS# /Job#200161677",435.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1517,"EPF /TS# /Job#200165791",487.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1518,"EPF /TS# /Job#200165761",484.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1519,"EPF /TS# /Job#200164121",416.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1520,"EPF /TS# /Job#200160133",481.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1521,"EPF /TS# /Job#200165751",375.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1522,"EPF /TS# /Job#200161285",377.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1523,"EPF /TS# /Job#200164113",403.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1524,"EPF /TS# /Job#200164031",484.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1525,"EPF /TS# /Job#200166564",211.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1526,"EPF /TS# /Job#200166551",203.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1527,"EPF /TS# /Job#200166587",237.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1528,"EPF /TS# /Job#200166578",221.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1529,"EPF /TS# /Job#200166582",234.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1530,"EPF /TS# /Job#200166577",224.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1531,"EPF /TS# /Job#200166556",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1532,"EPF /TS# /Job#200166571",221.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1533,"EPF /TS# /Job#200166549",198.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1534,"EPF /TS# /Job#200166579",237.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1535,"EPF /TS# /Job#200166594",310.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1536,"EPF /TS# /Job#200166563",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1537,"EPF /TS# /Job#200166589",247.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1538,"EPF /TS# /Job#200166580",234.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1539,"EPF /TS# /Job#200166588",237.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1540,"EPF /TS# /Job#200166569",221.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1541,"EPF /TS# /Job#200166555",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1542,"EPF /TS# /Job#200166561",211.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1543,"EPF /TS# /Job#200166548",198.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1544,"EPF /TS# /Job#200166559",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1545,"EPF /TS# /Job#200166560",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1546,"EPF /TS# /Job#200166568",221.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1547,"EPF /TS# /Job#200166553",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1548,"EPF /TS# /Job#200166545",185.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1549,"EPF /TS# /Job#200166567",216.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1550,"EPF /TS# /Job#200166581",234.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1551,"EPF /TS# /Job#200166566",216.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1552,"EPF /TS# /Job#200166573",221.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1553,"EPF /TS# /Job#200166570",221.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1554,"EPF /TS# /Job#200166565",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1555,"EPF /TS# /Job#200166590",247.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1556,"EPF /TS# /Job#200166574",221.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1557,"EPF /TS# /Job#200166572",221.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1558,"EPF /TS# /Job#200166562",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1559,"EPF /TS# /Job#200166546",195.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1560,"EPF /TS# /Job#200166554",208.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1561,"EPF /TS# /Job#200166583",234.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1562,"EPF /TS# /Job#200166575",224.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1563,"EPF /TS# /Job#200166591",247.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1564,"EPF /TS# /Job#200166585",234.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1565,"EPF /TS# /Job#200166596",310.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,1566,"EPF /TS# /Job#200166593",310.00,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
